ENSG00000101166	ENSG00000101166
ENSG00000106688	ENSG00000106688
ENSG00000119523	ENSG00000119523
ENSG00000163735	ENSG00000163735
ENSG00000256615	ENSG00000256615
ENSG00000124574	ENSG00000124574
ENSG00000167110	ENSG00000167110
ENSG00000169627	ENSG00000169627
ENSG00000142731	ENSG00000142731
ENSG00000236044	ENSG00000236044
ENSG00000109065	ENSG00000109065
ENSG00000281186	ENSG00000281186
ENSG00000196787	ENSG00000196787
ENSG00000196177	ENSG00000196177
ENSG00000007047	ENSG00000007047
ENSG00000153774	ENSG00000153774
ENSG00000022277	ENSG00000022277
ENSG00000164985	ENSG00000164985
ENSG00000129474	ENSG00000129474
ENSG00000163703	ENSG00000163703
ENSG00000160294	ENSG00000160294
ENSG00000162885	ENSG00000162885
ENSG00000122490	ENSG00000122490
ENSG00000176658	ENSG00000176658
ENSG00000231752	ENSG00000231752
ENSG00000137504	ENSG00000137504
ENSG00000258731	ENSG00000258731
ENSG00000147408	ENSG00000147408
ENSG00000228697	ENSG00000228697
ENSG00000180071	ENSG00000180071
ENSG00000227941	ENSG00000227941
ENSG00000225950	ENSG00000225950
ENSG00000169914	ENSG00000169914
ENSG00000163485	ENSG00000163485
ENSG00000203943	ENSG00000203943
ENSG00000255198	ENSG00000255198
ENSG00000215182	ENSG00000215182
ENSG00000147118	ENSG00000147118
ENSG00000248124	ENSG00000248124
ENSG00000225163	ENSG00000225163
ENSG00000081138	ENSG00000081138
ENSG00000218980	ENSG00000218980
ENSG00000205913	ENSG00000205913
ENSG00000163714	ENSG00000163714
ENSG00000124610	ENSG00000124610
ENSG00000282977	ENSG00000282977
ENSG00000185485	ENSG00000185485
ENSG00000197006	ENSG00000197006
ENSG00000134762	ENSG00000134762
ENSG00000131149	ENSG00000131149
ENSG00000178802	ENSG00000178802
ENSG00000124194	ENSG00000124194
ENSG00000136856	ENSG00000136856
ENSG00000253522	ENSG00000253522
ENSG00000204946	ENSG00000204946
ENSG00000140391	ENSG00000140391
ENSG00000106477	ENSG00000106477
ENSG00000244675	ENSG00000244675
ENSG00000284670	ENSG00000284670
ENSG00000143320	ENSG00000143320
ENSG00000152583	ENSG00000152583
ENSG00000228407	ENSG00000228407
ENSG00000135744	ENSG00000135744
ENSG00000279738	ENSG00000279738
ENSG00000232063	ENSG00000232063
ENSG00000114850	ENSG00000114850
ENSG00000145740	ENSG00000145740
ENSG00000036257	ENSG00000036257
ENSG00000215016	ENSG00000215016
ENSG00000141446	ENSG00000141446
ENSG00000244151	ENSG00000244151
ENSG00000249849	ENSG00000249849
ENSG00000172428	ENSG00000172428
ENSG00000256013	ENSG00000256013
ENSG00000128342	ENSG00000128342
ENSG00000171408	ENSG00000171408
ENSG00000128487	ENSG00000128487
ENSG00000196338	ENSG00000196338
ENSG00000184613	ENSG00000184613
ENSG00000257114	ENSG00000257114
ENSG00000151327	ENSG00000151327
ENSG00000178741	ENSG00000178741
ENSG00000197172	ENSG00000197172
ENSG00000183060	ENSG00000183060
ENSG00000173914	ENSG00000173914
ENSG00000237360	ENSG00000237360
ENSG00000259485	ENSG00000259485
ENSG00000132612	ENSG00000132612
ENSG00000205704	ENSG00000205704
ENSG00000232693	ENSG00000232693
ENSG00000130177	ENSG00000130177
ENSG00000263427	ENSG00000263427
ENSG00000165606	ENSG00000165606
ENSG00000093167	ENSG00000093167
ENSG00000156973	ENSG00000156973
ENSG00000100811	ENSG00000100811
ENSG00000187959	ENSG00000187959
ENSG00000271335	ENSG00000271335
ENSG00000156876	ENSG00000156876
ENSG00000266933	ENSG00000266933
ENSG00000260576	ENSG00000260576
ENSG00000184640	ENSG00000184640
ENSG00000223550	ENSG00000223550
ENSG00000117748	ENSG00000117748
ENSG00000134375	ENSG00000134375
ENSG00000184564	ENSG00000184564
ENSG00000169410	ENSG00000169410
ENSG00000100151	ENSG00000100151
ENSG00000167077	ENSG00000167077
ENSG00000183674	ENSG00000183674
ENSG00000261679	ENSG00000261679
ENSG00000279330	ENSG00000279330
ENSG00000167925	ENSG00000167925
ENSG00000164484	ENSG00000164484
ENSG00000134042	ENSG00000134042
ENSG00000085832	ENSG00000085832
ENSG00000113558	ENSG00000113558
ENSG00000175701	ENSG00000175701
ENSG00000249001	ENSG00000249001
ENSG00000168779	ENSG00000168779
ENSG00000131669	ENSG00000131669
ENSG00000171658	ENSG00000171658
ENSG00000269696	ENSG00000269696
ENSG00000185306	ENSG00000185306
ENSG00000112992	ENSG00000112992
ENSG00000147121	ENSG00000147121
ENSG00000177875	ENSG00000177875
ENSG00000273821	ENSG00000273821
ENSG00000229689	ENSG00000229689
ENSG00000227852	ENSG00000227852
ENSG00000185340	ENSG00000185340
ENSG00000145781	ENSG00000145781
ENSG00000179532	ENSG00000179532
ENSG00000272831	ENSG00000272831
ENSG00000241288	ENSG00000241288
ENSG00000138079	ENSG00000138079
ENSG00000170185	ENSG00000170185
ENSG00000271553	ENSG00000271553
ENSG00000050748	ENSG00000050748
ENSG00000243137	ENSG00000243137
ENSG00000253797	ENSG00000253797
ENSG00000204936	ENSG00000204936
ENSG00000242094	ENSG00000242094
ENSG00000172171	ENSG00000172171
ENSG00000184271	ENSG00000184271
ENSG00000188100	ENSG00000188100
ENSG00000181690	ENSG00000181690
ENSG00000272345	ENSG00000272345
ENSG00000166323	ENSG00000166323
ENSG00000135929	ENSG00000135929
ENSG00000171467	ENSG00000171467
ENSG00000274605	ENSG00000274605
ENSG00000165512	ENSG00000165512
ENSG00000080839	ENSG00000080839
ENSG00000165660	ENSG00000165660
ENSG00000133142	ENSG00000133142
ENSG00000223551	ENSG00000223551
ENSG00000018610	ENSG00000018610
ENSG00000227621	ENSG00000227621
ENSG00000174586	ENSG00000174586
ENSG00000014164	ENSG00000014164
ENSG00000231167	ENSG00000231167
ENSG00000043514	ENSG00000043514
ENSG00000241494	ENSG00000241494
ENSG00000283199	ENSG00000283199
ENSG00000213082	ENSG00000213082
ENSG00000174015	ENSG00000174015
ENSG00000279759	ENSG00000279759
ENSG00000153933	ENSG00000153933
ENSG00000279852	ENSG00000279852
ENSG00000164080	ENSG00000164080
ENSG00000204264	ENSG00000204264
ENSG00000227590	ENSG00000227590
ENSG00000273860	ENSG00000273860
ENSG00000126261	ENSG00000126261
ENSG00000278743	ENSG00000278743
ENSG00000225778	ENSG00000225778
ENSG00000155975	ENSG00000155975
ENSG00000265666	ENSG00000265666
ENSG00000172667	ENSG00000172667
ENSG00000210077	ENSG00000210077
ENSG00000137713	ENSG00000137713
ENSG00000049239	ENSG00000049239
ENSG00000238198	ENSG00000238198
ENSG00000271980	ENSG00000271980
ENSG00000128284	ENSG00000128284
ENSG00000237190	ENSG00000237190
ENSG00000148358	ENSG00000148358
ENSG00000132664	ENSG00000132664
ENSG00000125868	ENSG00000125868
ENSG00000231711	ENSG00000231711
ENSG00000257475	ENSG00000257475
ENSG00000173681	ENSG00000173681
ENSG00000255182	ENSG00000255182
ENSG00000198535	ENSG00000198535
ENSG00000228305	ENSG00000228305
ENSG00000177125	ENSG00000177125
ENSG00000198399	ENSG00000198399
ENSG00000227008	ENSG00000227008
ENSG00000158715	ENSG00000158715
ENSG00000273391	ENSG00000273391
ENSG00000166762	ENSG00000166762
ENSG00000250299	ENSG00000250299
ENSG00000170145	ENSG00000170145
ENSG00000116560	ENSG00000116560
ENSG00000008382	ENSG00000008382
ENSG00000164663	ENSG00000164663
ENSG00000161912	ENSG00000161912
ENSG00000078114	ENSG00000078114
ENSG00000071082	ENSG00000071082
ENSG00000253706	ENSG00000253706
ENSG00000142875	ENSG00000142875
ENSG00000133816	ENSG00000133816
ENSG00000149932	ENSG00000149932
ENSG00000128513	ENSG00000128513
ENSG00000263718	ENSG00000263718
ENSG00000096696	ENSG00000096696
ENSG00000224596	ENSG00000224596
ENSG00000205744	ENSG00000205744
ENSG00000185515	ENSG00000185515
ENSG00000169895	ENSG00000169895
ENSG00000219932	ENSG00000219932
ENSG00000138772	ENSG00000138772
